h2,ch4,c2h2,c2h4,c2h6
2.641,17.354,2.37,1.326,2.628
1.216,44.539,28.921,4.438,14.274
22.147,3.46,0.199,1.966,3.919
11.61,3.792,1.578,1.334,0.057
7.769,18.059,2.519,2.269,9.469
0.471,14.765,3.438,9.389,17.557
7.411,10.242,0.289,0.692,4.593
30.945,8.061,10.261,10.214,7.494
1.788,10.428,2.912,10.458,14.913
11.67,1641.458,12.113,8.909,9274.478
19.303,3.655,4732.014,20.722,1.932
31.046,14.403,20.522,2.834,1.729
6.128,18.641,4157.572,4.586,7.418
3.344,8.247,16.147,50.906,7546.342
13.656,14.647,0.246,2.573,19.845
1.444,4.018,0.432,4.483,9.129
4.759,1.777,17.029,12.665,7.768
22.669,13.117,0.757,13.527,0.905
21.705,9615.774,25.936,3806.963,6480.824
4.32,8.607,14.844,601.207,4.586
2.445,12.968,8.108,3.834,12.63
0.789,0.081,7.088,7.706,2.349
4.25,9.789,3.997,7.146,8.437
1.376,14.31,6.702,416.43,4744.632
4.203,10.462,2.596,0.314,16.546
13.074,17.06,11.119,2.629,19.323
9.115,13.549,13.227,1.201,12.276
0.796,7.38,0.075,5.133,1.264
4.348,7.539,14.453,3.728,1053.38
0.678,13.721,55.753,14.131,15.188
14.153,51.463,5.988,37.297,4.493
10.728,18.341,1.028,34.597,3.983
4.378,27.058,3.538,1.438,7.65
0.901,9.222,4599.934,6.992,10.747
8.687,0.463,2.887,0.772,4.049
5.973,5.725,18.47,12.944,1.412
4.771,19.065,27.836,18.475,27.929
28.991,3.337,6381.913,4534.036,29.568
2.189,25.352,9.528,4.443,50.866
3.082,32.242,3.234,24.307,1.109
21.032,3282.428,0.814,37.755,4.933
9.519,12.484,9.321,9665.638,3452.64
9115.347,2.85,6.816,0.222,15.807
3.468,12.443,1.375,6.388,1205.29
5.343,20.769,24.174,1.819,4.477
6.495,8.03,535.669,14.7,42.852
3.381,16.262,5.228,3.509,19.949
2.156,9.132,4.876,2.192,6135.255
1.016,5.86,12.291,4.822,12.509
16.339,11.4,7103.255,5538.521,7.391
34.719,5.648,8.655,11.762,4.265
3.18,3.982,0.798,6.15,0.487
13.458,17.517,22.714,6.562,10.265
11.884,2.207,16.875,6.749,4.171
10.783,0.968,11.799,5.728,1287.624
4.797,40.851,9.895,4.281,8.797
8.842,14.845,4.448,19.116,2743.702
4491.006,1.122,9026.444,0.739,16.205
9.772,21.468,8.555,18.649,37.204
4.033,8831.23,17.525,1.838,2.151
3.979,6.27,16.282,4.788,6675.19
9.122,32.245,10.019,16.556,18.753
2.851,0.322,0.11,6.3,15.876
5.464,17.543,11.917,4.527,6.758
1.432,15.737,2.718,3.147,28.157
5.719,1.458,49.54,18.924,0.778
1.468,2367.672,2.456,1.728,14.95
0.016,6.345,13.992,0.598,0.84
14.655,33.545,15.103,0.248,3.31
11.256,28.155,1604.4,1.705,19.718
5.962,33.001,3.051,1.354,12.795
12.489,7796.513,0.26,37.646,2.663
0.2,0.962,7.421,2.312,7.06
1.556,15.672,34.504,1.125,5.823
20.437,3.181,7107.34,1000.266,16.502
5.243,1.988,19.738,6.36,0.706
6.207,6.04,0.553,1.143,13.791
31.526,8.32,0.679,2.738,4.103
10.853,3.891,0.731,14.263,0.635
2.688,0.051,2.671,3.814,1442.245
0.91,0.937,9.618,6.299,14.506
0.581,3.198,4.015,5.776,21.717
0.98,5.988,6.029,3.545,5.074
11.106,0.27,2.289,0.051,21.824
4.877,1.337,0.162,8.094,1.831
10.627,7.138,8.097,8.856,0.375
1.402,6.062,0.246,2073.466,0.736
11.917,1.906,6003.944,5.958,1.923
4.593,7.1,3.188,4.958,9.602
2.334,27.193,3.964,8111.103,10.914
0.429,4.943,12.702,7.525,17.584
7.833,11.13,3.17,0.831,2.727
1936.678,5.589,14.903,27.573,1626.023
13.173,19.832,2.116,34.703,10.178
6.435,6.975,25.295,2.018,20.545
1.456,20.152,0.006,16.667,18.583
1.334,13.707,0.363,11.628,31.52
11.442,2.082,67.599,2.041,0.117
0.706,13.891,34.729,4004.604,18.792
0.12,1.452,11.291,0.731,10.968
1.677,7.675,2.492,20.892,4.916
12.578,18.448,9.853,30.978,39.314
1.614,18.616,17.499,17.586,29.704
14.347,38.113,5.573,8.808,8.88
10.559,3448.187,2.368,6.13,9.427
6.093,27.044,0.159,4.062,2.581
15.967,2.305,12.423,15.722,2.253
10.783,17.899,17.546,1.215,7.425
12.64,17.582,1.296,3.915,15.446
8.603,16.259,1.703,8.423,7558.073
0.815,4.13,16.789,2.405,25.472
5.101,2.267,9.61,10.415,2.218
19.387,16.2,12.527,5.261,1.232
6.859,1.458,2.666,1.505,0.771
11.213,14.864,6899.187,0.222,38.512
29.197,0.938,2.054,0.241,3.357
21.046,3.079,2402.315,13.068,6.776
16.197,2.655,2.86,2.649,0.847
1.627,3246.095,24.539,3.313,3.464
1.088,20.554,10.104,12.679,14.675
12.839,47.443,18.43,2.574,8.758
4.76,11.908,1.71,6.531,20.301
1.211,7.323,1.05,3.147,7.893
27.968,1.916,5.565,0.35,5.821
0.635,13.412,2.39,3.197,61.838
5.555,15.168,9551.705,1.933,7.499
10.639,16.438,9.085,4.076,17.025
1.507,8.862,24.878,1.803,38.67
9.784,11.549,11.203,12.337,17.067
8440.393,13.512,5.987,1.347,7447.066
1.608,1.615,6.856,6.535,11.488
6.907,2.857,12.434,7.649,2.872
5.355,0.776,28.341,21.454,3.539
14.105,22.086,0.914,10.256,1.827
5.857,1.17,7.685,1.328,0.861
0.379,5.721,7.074,5053.94,4.995
12.544,3.257,12.522,10.634,0.773
15.426,4.188,31.061,13.732,10.319
12.279,24.706,0.329,5.74,22.871
0.478,4.946,5.485,28.104,5.13
3660.933,29.043,2189.507,0.112,21.178
0.209,1.968,10.78,7.445,14.874
32.64,685.527,24.233,1.003,10.055
8.435,8.828,0.755,0.598,5.286
0.822,0.698,13.099,13.349,2.784
2.994,36.822,23.096,0.427,3.259
15.883,3.851,6396.237,22.632,7.361
16.442,1.992,6.195,6.066,1.145
4.372,14.377,8.936,5.328,18.175
4.602,6.407,10.134,6.276,15.722
4.462,8.393,2.415,10.921,19.772
5.941,7744.225,2.021,41.11,17.971
5.165,5.321,7.373,55.734,3.89
0.024,7933.401,3.7,0.839,16.826
22.38,30.76,18.756,15.962,23.243
1.836,1.611,13.958,8.746,3.429
2.681,39.542,16.694,12.11,6452.383
30.568,8.67,4.794,7.301,1.985
10.917,11.956,31.553,4.786,7.253
0.215,4580.121,38.852,10.807,18.552
1.74,11.209,14.441,2703.223,11.41
6.093,15.101,10.732,5048.669,0.668
14.094,6.144,23.066,14.976,3.573
49.759,17.161,0.972,7.416,3.297
0.661,7.323,4.034,35.313,5.026
2.278,24.207,4.875,11.908,21.875
20.795,3.261,7.314,10.413,3.097
1.415,12.261,5.184,3.419,6558.469
9.705,23.868,7.789,3.31,12.025
6.886,9.014,44.418,0.201,4730.128
2.005,13.457,5.572,2.712,9.196
8.508,17.747,0.435,18.097,0.121
12.486,1856.661,2.466,14.773,1.78
1.81,3.681,5.4,12.179,16.929
3.332,3228.651,0.286,2.4,8.703
2.529,7.345,9.264,1.812,3.215
1.778,2.541,15.923,2.258,16.492
17.211,553.417,17.333,2.805,6.043
18.585,37.04,21.302,2.499,64.654
6.925,22.634,16.162,25.548,35.791
0.702,13.199,5.366,8.504,18.366
8.002,18.723,5.76,20.905,5252.24
5.527,7.158,8168.368,1.189,24.435
4.987,18.82,0.562,19.828,3.284
0.082,6.375,0.405,32.38,12.75
4.931,24.042,4.289,20.884,35.813
22.623,3.17,5.176,5.817,0.996
6.454,8936.706,7.54,18.162,18.295
0.784,9810.322,13.021,2.087,5.061
0.025,7.65,8.741,19.553,19.933
4.23,7.308,0.562,11.27,7.73
18.753,8.2,0.631,6.782,18.147
0.44,13.5,0.332,16.074,2.512
27.642,6275.308,10.733,9228.51,8.298
0.661,9.965,1159.589,26.581,27.229
3.439,13.941,15.075,1.845,13.994
14.406,19.539,9.549,1.994,6.499
1183.091,3.154,10.347,0.77,12.46
6.961,1.175,10.784,9.898,7.183
6.669,31.022,58.642,5.865,22.886
3.735,8.264,2.903,29.651,12.535
11.566,4533.867,1.268,14.021,5795.642
13.903,0.811,5930.665,3.281,47.861
13.145,5.073,21.228,19.108,7.881
0.92,21.58,4.18,13.221,15.582
4403.136,6288.999,3.176,0.215,12.479
9.199,9.221,1.033,5.212,13.711
13.556,3511.252,3.669,6.969,9.261
3.311,8.714,17.05,2.759,2.805
13.001,36.683,26.427,3158.603,6.504
14.049,5.414,9.296,14.003,4.819
24.701,6.08,0.19,3.698,16.914
6.534,9.87,4534.037,0.905,9.12
9.117,14.001,27.996,29.119,365.12
1.984,6.936,6252.196,5.038,12.348
3.513,20.428,7.602,0.306,0.982
10.319,15.635,2.881,18.216,1122.327
6873.33,7.93,1.428,2.141,26.941
1.855,2.606,4.596,4.681,7257.915
9318.301,31.378,9331.759,2.843,2349.776
5.624,5.672,66.84,6.629,8.754
21.407,1.553,2.273,4.028,31.523
4.783,7.251,1.393,16.918,3.219
32.518,40.364,30.241,7.158,12.383
0.585,9.573,3.432,6.223,20.248
4919.43,6.52,7.162,0.335,25.837
3.332,8.069,21.62,3.004,9.958
9.056,10.618,0.885,2.991,0.446
7.149,13.116,3.871,22.019,5.352
17.428,1.94,13.105,5.785,3.759
4.196,4.527,9.424,0.492,46.612
3.967,7.621,10.5,9437.651,2.146
3.15,17.458,27.342,4.914,8.583
12.266,13.518,2.048,43.598,5.787
577.073,15.413,8671.371,0.514,6.401
16.198,12.465,46.498,25.445,9.964
19.798,9056.991,2.144,4.937,6.09
5.588,11.617,4027.886,0.981,2.933
0.815,5.42,0.888,3.391,45.886
1.242,5.506,1.519,2.835,14.742
15.921,16.89,0.306,3.322,9.024
6.568,3.904,10.981,12.414,4.205
3.856,3.954,1.569,2.266,15.611
4.88,12.494,16.411,13.222,18.709
2.008,21.074,12.15,3.986,29.361
4.744,10.623,22.362,0.813,1.18
13.568,16.293,6.191,11.449,7380.348
10.755,36.963,10.566,1.484,2.667
9.252,6398.478,0.274,16.128,5.333
1.333,8.143,8.768,6.211,8.757
2.431,3.354,12.327,8946.665,3.432
2.113,10.91,1.308,5.776,30.761
5592.638,3.029,15.952,6.029,38.277
10.798,16.815,0.6,8174.932,6.665
2.597,1.594,14.845,10.585,3.899
4.227,3026.01,12.412,0.081,2.261
1.933,53.677,9118.526,10.534,15.703
11.779,7477.966,17.404,0.024,14.188
0.979,7.816,0.213,18.764,0.838
5.0,5957.307,9.495,1.531,28.26
3.784,7.975,40.27,14.044,1752.599
27.559,3.366,23.527,3.574,0.01
13.248,33.755,0.54,4.647,15.402
12.813,12.475,28.671,25.839,5.48
19.643,6.04,1670.872,10.583,7.002
15.324,0.386,0.598,2.098,8.47
18.96,2.154,0.372,4.205,46.73
4.46,27.459,0.754,8.114,0.075
7.475,2.258,0.718,9.926,1.954
8.654,0.772,7.162,11.302,805.205
1.099,14.142,1.489,1.561,21.412
2.914,14.236,0.757,10.475,20.25
9.307,14.253,18.523,1756.213,6.544
0.231,1.064,6.039,3.063,28.732
8.503,15.053,2.32,1.054,3.816
4.558,58.827,23.1,6459.064,13.345
0.734,1.846,2.427,4.823,6.769
3554.014,3.917,3.892,4.832,8253.614
2.428,12.325,19.418,3.77,12.411
17.908,19.746,5.886,2.471,17.642
17.615,3.433,0.298,5.526,27.674
1.268,15.958,22.875,21.536,3903.4
0.105,2.842,6071.113,19.772,6878.821
0.686,11.281,5.166,13.757,49.613
10.542,0.941,1.797,0.208,10.207
2.893,0.768,5.725,1.793,0.695
21.993,482.587,5.385,2.909,14.761
4.405,9.672,3.14,2.98,5.381
2.542,3.397,1.495,4.297,5.836
7.605,12.565,3.367,0.772,3.777
1.443,1696.012,1.081,2891.681,1.918
10.533,47.997,2.197,1.698,2.511
16.479,6.358,0.819,2.686,10.308
4.437,4.845,10.563,0.665,12.802
3.34,2.786,17.598,8.59,1.448
2.245,9304.7,14.339,1.477,18.217
17.708,19.95,0.539,12.471,3.791
0.44,5233.141,11.507,5.526,5952.615
2.686,5577.07,16.196,0.733,45.341
8.848,1.935,0.725,1.459,9.048
0.128,21.942,10.569,0.369,1.835
0.403,14.92,0.043,2.381,5.784
6.249,9.959,5.389,5.546,14.419
0.265,14.413,11.102,3.776,6.781
8.697,12.994,23.091,1319.889,11.872
20.688,42.094,2.84,0.899,10.385
3.656,1.141,3.635,5.413,2.106
17.947,22.808,7.276,4307.523,21.918
10.33,42.821,4.032,23.597,4.936
2.45,11.529,9.41,4045.687,6.799
0.493,1.038,10.892,0.697,11.238
8.796,28.153,0.261,3.634,25.71
11.689,12.027,13.031,23.616,9563.716
8.007,594.464,3.534,6.404,3944.542
1.162,7.016,13.015,2.081,64.187
8.32,9.904,5.307,1.838,4.212
5.609,19.599,6.686,8.206,24.244
2.974,10.031,8.889,18.624,31.244
7.312,37.01,14.786,10.564,21.646
1.646,8.927,1.16,1.782,12.681
22.674,8243.881,2.213,49.512,6.522
5.352,19.87,19.057,2.959,5.639
3.75,16.031,14.36,0.114,1.041
7.313,1.808,0.402,2.472,15.199
3.667,7.745,0.005,0.739,1238.166
4.188,0.634,18.923,4.268,1.267
3.379,15.784,1811.511,42.836,1389.158
6.065,33.257,30.707,5.145,7.019
0.341,6.958,36.628,1.959,1.965
31.6,1.784,3.859,25.378,4919.524
4.868,30.493,6.012,3.853,4.023
0.352,7321.646,0.116,23.803,13.079
404.22,5.006,12.713,0.852,15.344
10.038,27.738,33.435,10.125,17.426
2.245,16.202,11.197,4.86,388.204
3.2,8853.326,0.085,23.226,8.788
0.965,459.153,19.251,1.416,7.341
1.377,7149.324,8.012,3.812,8515.925
14.286,4905.01,4563.643,5.06,20.147
0.441,7.913,0.607,15.544,19.424
0.12,0.854,0.364,1.279,11.29
9.201,0.107,6.797,4.816,4904.525
0.145,8.872,20.209,30.212,9929.135
4.332,6.84,7.082,11.447,31.992
5.089,11.041,12.166,1.235,19.55
3.44,17.599,14.396,8.857,1139.353
7.627,34.846,1.596,32.242,5.109
14.381,24.905,4.453,1.752,1.884
16.385,21.223,0.186,9.168,11.525
14.269,21.603,3.385,0.415,14.214
0.666,3.339,22.384,9.434,6940.159
3.517,21.35,36.446,2.026,12.243
10.499,7.965,7.291,10.044,1.834
7.059,1.135,19.16,3.885,2.765
2.946,8.158,6.41,2.838,7915.84
2.856,22.332,4.579,9138.743,12.014
0.227,17.316,7.264,11.779,50.316
19.76,20.087,35.463,14.342,36.852
12.396,1.214,0.192,27.034,11.699
0.446,7.178,18.656,6372.297,4.558
2.443,32.417,20.59,1.21,5.961
6.509,23.328,1.357,5.461,24.34
0.023,3036.855,8.4,1.494,11.254
0.88,2.232,0.006,42.026,1.681
1.708,12.723,11.215,2.832,6.681
1.663,6.437,1.784,22.985,13.873
11.718,15.819,8.196,3.905,8.229
2.875,0.583,6210.596,5050.499,3.814
1.085,2.25,7.303,9.829,12.454
8.993,23.754,8.703,8.096,14.944
4.52,2.034,25.633,6.911,3.959
4.108,8.519,7.351,7429.527,2.107
0.407,18.336,9.696,3.057,27.009
0.168,28.694,11.448,6.5,10.464
4.756,4.351,0.396,0.488,5.19
4.237,14.937,2.599,0.53,6.252
10.74,12.988,3.122,6.36,16.039
7.316,2486.086,1.889,0.125,8.255
14.016,14.869,1.171,0.489,548.013
12.489,17.771,1.127,6.87,6.96
0.436,10.567,5.37,30.283,0.667
1.578,13.115,19.382,5.083,9635.762
9.073,5.781,0.351,1.076,4.473
22.897,8302.026,2.236,17.952,0.93
31.328,14.239,1280.834,35.423,16.928
3.877,7.264,8.666,3.21,5.306
3.969,5.509,7.359,0.42,1511.726
5.107,22.885,6.116,10.084,31.53
33.635,10.537,16.829,11.151,1.961
9.868,12.922,0.047,2.358,1212.952
1997.466,1.857,1.438,5.109,126.664
15.463,16.617,2.485,1.883,25.461
5.868,14.813,1.388,3.532,22.275
0.611,16.653,4.467,2.416,3.148
21.694,4.716,19.68,13.763,1.171
7.101,48.495,5.085,1.752,1.989
0.602,21.197,22.294,20.091,6185.63
5.227,8.165,2.686,22.9,4.841
4.237,7.312,1.632,2.447,3.756
0.482,4192.767,2.5,8.589,19.086
3.827,14.039,12.213,6376.725,5.28
3.474,9.052,1.982,1.237,3393.861
2.935,6.42,1.309,0.731,1.562
0.483,1.295,6419.648,0.545,5.088
365.923,6.112,7.708,0.335,988.618
17.703,8.433,15.019,0.456,0.226
1.489,14.588,1.018,6.135,1637.235
5.802,10.127,12.275,9.382,1379.645
0.114,40.191,3.73,1289.858,5.115
3.939,12.38,3.727,0.373,36.887
2.692,6.12,12.33,2805.941,7.433
6.767,1141.344,2.849,30.963,9697.507
5.413,38.911,1.07,2420.056,3.843
6315.562,3.233,5.19,4.039,27.331
4.619,10.985,7.267,5.958,13.686
11.718,1.843,8812.426,2651.896,7.597
9.196,26.518,22.636,18.472,33.615
11.77,0.072,0.439,11.789,25.086
16.252,6.032,7.457,1.321,0.398
0.286,1.614,6.192,2.399,5.211
7.528,6647.66,4.745,52.355,0.567
0.257,4.27,40.207,9848.426,50.464
2.851,4.807,2.161,19.833,4.795
7.009,18.216,10.826,2.015,4.307
8764.81,0.663,5216.907,3.458,1354.315
5.571,10.124,16.33,10.034,28.507
6.694,0.649,0.668,0.647,3993.934
7.366,6577.13,0.504,7.426,5.671
0.932,8.577,65.399,2.394,6935.803
3.344,12.591,5.008,14.58,7177.351
4.747,34.575,11.401,4.393,4.824
2.681,6.946,5.384,3.488,14.13
11.131,3.412,7.601,10.488,3.007
1.441,1.666,2.944,7.111,9.953
2.245,9.06,26.268,2.323,7.689
25.944,869.539,5.187,1.642,11.656
1.489,1.712,5.202,16.445,17.236
2.436,10.729,4.066,8.662,39.074
36.043,21.159,17.409,7.003,2.236
9.891,6094.919,2.709,12.979,6588.419
6.92,11.189,34.494,33.754,6703.89
8.164,69.458,6.482,3.361,32.571
30.38,4276.142,3.113,2.86,15.019
6.196,2.305,0.881,0.31,7.906
4716.503,0.743,4.412,2.882,23.277
2.394,3.355,2.166,29.615,4.766
8.124,11.399,4.995,4.197,13.666
0.763,35.167,5.626,16.699,17.71
5939.315,18.293,5.672,0.899,4.609
2543.081,4058.803,5.76,0.213,9.018
1.384,7.611,8243.333,9.583,21.929
1.688,3.119,0.17,18.718,9.563
12.44,0.198,8.061,884.766,7509.359
1.002,9811.165,11.214,1.167,23.702
2.096,1.872,0.978,4.689,6.109
1.091,6.12,18.039,1.471,7.935
9825.159,14.053,22.29,0.882,7.605
2.794,3.203,10.016,0.413,9.009
15.027,10.499,7.325,9.957,0.411
11.286,11.507,5.229,2.61,12.374
1.293,2805.339,1.976,5665.761,5.74
8.421,16.501,2.475,27.762,3478.73
10.259,18.446,6.646,6.539,8.529
13.696,12.492,13.215,15.661,6.149
1.103,24.133,2275.541,4.163,17.68
8.057,3706.885,3.873,3.651,6.364
7.847,11.409,13.029,2.964,3.781
2.531,14.946,4.438,4.167,5.485
3.551,1.181,12.037,18.109,5.996
1.902,2771.21,11.128,6200.122,4.372
0.992,10.743,0.156,2.027,0.041
19.934,2861.937,15.569,7.001,1485.852
9.27,2160.179,2.373,16.868,2.062
4.593,3252.26,13.298,0.853,8.553
0.202,27.174,5636.727,2.022,13.786
6.975,9.155,6.768,3.812,39.617
5.787,12.035,3.642,3.708,4.582
26.766,89.317,11.117,0.635,18.626
1.264,21.974,9.329,4.217,14.883
0.075,6.554,7.548,1.244,3.517
6367.703,9760.445,0.927,26.278,8.199
1.872,4.952,0.698,2.727,0.071
4.291,6.007,6954.238,7.693,12.973
1.233,4.307,22.749,3.409,13.621
0.622,2.117,10.446,3.44,6.867
0.205,9.518,20.513,3.607,11.967
22.977,58.842,3.133,7.79,16.491
12.837,5.548,21.774,4.469,4.276
12.614,8.137,3188.937,5060.817,8.969
4.358,8.731,2.783,11.967,34.195
0.31,7.031,15.989,2.047,24.138
2.133,5228.164,1.749,11.815,13.812
1.138,1.98,3.651,2.061,6.689
10.098,19.899,19.757,8.17,24.431
6.417,13.593,20.697,4.162,12.245
37.447,2.809,4.415,6.811,9060.227
1.403,17.732,11.118,1.794,12.103
0.48,2899.32,0.342,6.014,50.374
2.814,7.428,39.376,23.905,7154.734
3.541,31.027,14.887,11.467,21.419
13.811,25.025,4.449,717.039,0.426
7.905,14.261,0.494,3.712,4.149
4.893,5746.035,20.1,4.31,9156.285
13.812,19.808,21.031,499.557,10.283
2.445,3.503,4073.368,3.041,5.974
6.534,6.074,0.145,4.399,4.163
3.768,5118.878,1.287,6.752,13.714
17.476,0.847,5.417,1.057,7204.105
5.178,7895.77,12.427,7.868,23.349
10.547,15.797,11.244,5.295,11.779
0.477,10.721,5407.701,5.787,6.314
5.36,11.754,2.012,3557.578,11.98
5997.234,6.266,699.982,15.031,2132.105
3.52,8.578,12.643,3297.393,11.932
12.34,7873.11,2.204,3.262,4.763
11.072,12.991,37.976,2.171,8.482
1.773,19.139,18.863,1681.514,3653.661
5.512,12.534,1.672,0.136,6959.416
3.085,21.784,1.892,1.296,16.457
1.027,1.425,12.783,10.627,15.486
11.764,36.188,1.568,4.927,19.235
2037.649,40.434,7.607,0.705,3445.897
2.484,24.185,13.399,10.654,3143.374
0.395,4.425,1.382,2992.373,0.685
8.599,8979.143,0.665,14.492,3.837
1.872,2.126,2.078,22.348,6.582
10.335,4.509,8.429,6.11,2.874
4.147,2.489,5.783,2.632,0.202
0.901,9.839,4936.101,3.202,11.826
4.027,1.51,0.757,3.327,6.223
2.839,8068.497,4.243,5.143,30.243
15.074,1.257,0.734,17.158,3.462
12.852,11.38,7.108,6.34,1.508
5.742,7787.966,0.467,15.275,2940.731
3.929,7.38,1.241,24.475,2.342
0.94,19.4,10.624,2.731,3.748
12.376,3.72,11.642,6.084,2.065
11.611,7.17,0.196,6.876,4.682
4.642,10.503,6.338,5.599,8.905
4416.049,1508.804,9306.1,38.157,25.513
6.014,18.614,4.56,37.326,4393.809
7.276,15.407,4.38,6.6,22.408
4.807,7.43,5.245,0.464,13.503
8.945,9975.365,58.052,7.459,25.97
6.665,17.826,1.089,4.629,13.135
0.882,4.052,11.965,2.192,13.781
3.719,29.013,7.973,0.303,8082.748
1.857,4.951,6.954,0.041,6.518
17.746,1.854,18.508,13.482,3.78
2.813,4.475,2.704,4878.514,4.703
22.602,32.778,489.027,5.977,10.79
8.999,27.427,6.653,3.46,16.334
9.242,9048.163,4.051,3.075,25.742
0.179,16.371,24.428,7.58,13.137
3.634,20.718,8.542,1598.499,7.303
17.101,3.748,17.167,13.591,4.179
1.105,3.77,13.05,2.011,3.196
1.982,2318.641,24.683,2344.415,9.895
2.435,5.47,0.385,0.551,3.708
1.756,3.042,4.909,28.782,7916.306
5.272,3045.658,8.481,1.55,7.152
5.831,16.765,0.958,22.439,9.558
5.283,2.006,5250.317,18.455,0.774
10.811,23.75,4.885,8498.166,28.769
1.077,26.286,28.383,3.519,4.131
6.885,0.82,0.646,7.024,22.418
1.53,2.603,2.916,4314.705,2.111
7.891,1.58,500.428,32.69,17.183
2.314,1.163,0.132,7.847,8.376
3.316,0.48,13.929,3.85,2.082
0.483,27.173,1052.453,1.119,25.053
0.288,0.345,1.234,19.779,18.238
6.332,22.203,11.618,0.243,15.96
4.8,15.771,15.16,0.579,5.536
0.905,3.659,6875.429,0.248,11.154
3.67,10.899,12.469,2.618,3329.8
10.829,1.632,0.535,4.12,5.252
6.366,7.452,5.686,0.667,11.267
1.889,2.399,2.407,14.622,19.349
8.282,10.662,1.205,0.198,1.633
3.746,4.208,0.087,9.37,6.414
4.336,5.843,0.723,9.89,5.218
1.349,21.208,3.565,0.379,9.563
5.498,29.039,2.305,1.789,5.27
6.119,17.469,8.048,7028.494,10.707
6028.326,5.48,17.286,6.554,947.167
15.517,4.056,14.978,23.681,2.231
1.727,7.034,0.47,8855.995,0.797
13.417,0.264,0.653,4.09,8.039
2.972,10.394,13.694,3229.203,3.403
14.46,17.422,9.573,0.92,7.414
6.534,27.158,23.219,6560.154,3.432
0.609,1.583,0.558,16.276,48.334
3.955,10.523,1.185,8.058,9.073
1.359,2.633,0.945,3.354,19.52
8.509,8.81,6.811,2.836,47.435
8.801,1.164,2563.648,8.149,6.969
2.988,23.579,35.791,4.202,41.489
0.15,374.401,7.499,41.077,2.774
8.206,20.257,5.249,0.825,2.36
18.998,3.797,5133.636,14.83,3.663
0.79,2.865,5.384,11.18,24.231
1.228,10.384,1.563,18.818,2.798
0.17,4.635,35.87,3.243,4.505
18.412,1.557,32.698,0.672,6.934
7.153,24.935,1.517,7.96,12.736
13.959,5.274,0.128,0.403,13.865
3.447,16.861,2.879,19.253,19.429
9.429,4.052,0.047,8.886,7.288
10.988,3.626,22.452,11.867,0.919
0.42,5496.448,36.417,2988.035,19.037
19.956,1.701,0.6,28.08,0.441
9.063,27.334,5.022,58.825,2.167
4929.247,26.599,6.064,35.604,2108.869
5.727,20.687,0.787,53.199,1.472
24.301,605.9,0.934,5.105,8533.419
9005.045,9.462,2.499,4.774,56.095
3.718,8.519,2.423,10.145,18.094
3646.508,13.546,7622.614,6.102,8235.366
8.401,15.685,8.574,1.584,17.34
2.411,13.015,3.944,37.815,5.13
4.411,7.586,34.828,1.43,14.216
8.025,17.407,1.365,12.631,8624.403
