h2,ch4,c2h2,c2h4,c2h6
2.575,5.898,0.775,2.687,8.864
17.358,20.494,1.608,4.327,19.845
0.62,28.773,1.331,6.526,0.445
10.231,2.11,13.499,5.712,3.689
51.453,2.572,1.611,10.229,1.851
15.994,2.6,10.705,4.857,4.657
2.303,10.385,1.44,15.782,16.686
13.062,7.678,20.741,19.089,13.958
11.797,7.011,27.613,7.078,5.457
12.632,19.815,1.256,41.874,21.892
4.471,6.904,33.054,13.708,2.99
4.834,8.662,2.645,8.222,0.108
29.755,44.248,23.582,14.349,2.355
5.655,5.139,9.876,6.818,2.673
8.153,10.22,18.354,10.953,26.969
6.165,24.908,6.006,8717.813,2.478
16.438,6.269,0.834,5.108,13.59
2.041,25.223,3.653,5.561,2.305
7.68,5.875,9.303,16.749,9.543
2.614,11.211,2.578,0.788,2.801
15.244,5.631,0.439,1.697,5.481
7.478,0.966,24.426,6.514,8.768
3.289,4.217,4.331,9.439,1.923
8.173,6.919,3.936,25.21,0.718
17.697,5.325,15.137,17.289,12.719
1.258,16.562,12.005,4.182,20.099
7.811,6.831,6.221,15.692,2.372
1.202,0.879,12.055,19.459,4.643
13.524,4.972,11.704,15.954,7.082
14.579,5.243,11.533,1.414,9.174
3.351,4.287,8.956,5.098,1.615
22.818,1.4,7.188,33.867,18.052
8.211,20.705,13.051,5.944,0.054
31.327,0.02,7.251,15.57,6.408
4.992,19.863,2.996,2.128,2.011
18.476,5.208,0.998,15.106,14.952
16.894,5.402,0.11,4.179,4.946
4.454,1.286,9.282,10.93,3.429
13.925,33.493,0.38,6.47,19.16
5.195,6.901,2.541,10.777,2.385
20.766,3.346,5.136,8.732,2.14
0.064,1.716,0.174,4.954,0.254
27.682,35.96,4.835,5.242,1.845
20.868,9.41,2.124,40.301,8.226
7.742,27.921,3.57,0.903,19.703
0.79,9.229,1.906,3.01,6.398
21.922,55.646,26.583,29.153,1.376
4.531,0.039,12.852,16.469,4.277
2.725,6.433,1.709,17.784,20.128
11.319,3.244,2.587,11.978,0.716
6.656,18.582,17.464,8.678,5.212
4.157,1.388,22.219,26.944,17.954
4.163,2.601,3.503,20.903,7.785
38.045,6.631,14.457,8.101,11.532
11.313,1.523,12.286,6.371,4.319
3.761,34.091,2.534,7.179,18.396
2.684,18.932,16.618,0.312,18.159
5.987,21.136,0.217,7.888,11.394
0.361,1.554,3.944,3.785,7.63
0.974,61.451,19.088,23.44,13.016
7.249,12.069,1.358,0.897,21.179
3.211,0.089,8.025,0.143,4.032
2.99,33.202,11.618,15.091,0.547
2.913,25.171,11.836,0.281,11.159
1.86,6.699,1.933,4.283,1.067
5.273,3.936,4.483,60.716,4.557
10.762,0.977,1.407,37.463,11.359
4.193,15.191,11.164,2.135,7.466
15.443,7.766,7.707,12.965,7.643
6.963,1.692,33.596,1.964,6.022
2.412,2.623,10.765,34.656,5.633
9.269,1.552,1.927,37.946,11.516
0.7,22.505,6.018,1.128,2.804
6.825,7.801,6.199,23.272,10.688
14.535,4.203,6.686,31.073,20.819
1.053,8.66,6.069,1.693,15.734
11.656,2.35,0.214,13.192,25.675
0.314,15.643,16.156,11.664,14.415
8.815,5.61,5.126,517.096,8.184
5.653,6.157,13.997,4.329,5.233
0.614,24.849,0.638,1.723,6.278
3418.341,1.834,6.269,31.892,3.404
4.521,11.09,11.779,1.225,6.159
14.382,26.705,24.898,10.34,2.131
0.172,6.599,1.664,19.84,0.105
20.247,27.193,2.159,3.148,20.624
6.958,9.438,14.722,16.142,21.709
1.959,1.474,11.232,6.871,0.059
0.138,10.542,16.108,20.806,1.751
25.251,6.754,29.537,5.652,11.581
2.745,6.575,21.059,1.268,6.551
23.509,1.667,18.241,4.159,0.884
12.96,9.705,0.388,2.14,20.71
5.403,0.128,8.872,17.296,0.209
1.136,2.482,12.089,26.051,4.133
23.891,0.405,9.989,10.818,10.567
9.72,7.488,29.055,8.4,0.216
2.973,0.906,18.844,3.668,7.291
12.136,0.31,0.778,4.651,14.224
10.944,2.25,7.491,8.99,9.949
14.435,4.686,9.974,34.234,4.153
58.638,9.654,18.782,16.719,0.726
2.689,12.656,2.136,8.468,23.409
1.168,22.566,4.38,1.385,9.978
20.844,10.792,19.703,1.291,7.512
10.985,3.077,21.818,10.081,0.103
9.291,22.284,0.575,17.466,23.804
2.247,10.597,2.821,18.073,11.815
0.645,11.703,6.711,26.256,17.793
1.306,28.418,8.025,2.686,26.27
8.815,1.675,8.002,55.659,1.195
3.327,19.091,20.062,18.935,12.404
11.914,22.608,34.705,17.435,38.875
18.304,6.191,5.274,14.039,0.705
5.01,5.262,4.04,21.142,0.524
3.212,4.542,1.611,16.294,5.075
0.509,14.531,13.119,43.071,3.972
17.876,23.11,0.275,4.91,0.951
0.566,22.123,10.861,29.572,12.654
26.991,19.002,19.404,14.589,10.366
12.39,2.517,0.948,30.447,12.094
23.246,36.041,28.331,9.25,16.716
39.578,5.004,9.557,1.503,0.051
0.951,37.646,7.542,1.269,3.238
0.32,4.911,5.486,2.506,1.023
5.858,10.437,75.703,2.49,38.434
5.42,11.198,26.617,5.565,7.891
3.067,15.129,20.772,14.366,2.942
0.223,6.217,8.803,0.808,20.627
3.582,8.769,10.503,19.586,10.605
9.393,4.845,2.234,9.644,3.735
1.536,3.755,14.109,23.832,2.954
5.246,0.163,3.017,25.321,2.281
6.847,5.78,2.589,5.346,5.297
5.824,7.626,9.846,0.121,1.24
2.508,26.176,2.642,1.986,0.212
32.875,1.746,8.34,7.286,7.211
13.096,10.341,0.145,18.041,1.281
5.964,26.756,7.053,9.263,2.044
0.717,3.241,34.679,2.651,21.044
2.17,8.595,19.105,15.778,21.866
11.501,1.997,10.597,16.258,18.809
9.245,7.182,19.693,9.981,5.592
8.261,12.141,3.549,6.001,21.269
2.155,32.052,3.822,8.176,1.6
11.491,5.288,10.836,21.908,2.474
0.756,7.481,2.597,7.169,40.762
2.961,0.755,3.205,7.541,6.474
13.152,4.948,4.794,24.193,5.659
1.508,10.259,9.027,5.43,12.117
0.314,7.687,5.207,17.834,16.793
10.476,16.617,17.076,7.081,18.002
16.606,14.247,18.341,10.596,2.093
19.916,7.746,15.343,23.457,13.601
8.758,0.257,1.788,2.502,1.848
23.512,37.734,6.948,7.846,10.58
0.479,22.703,7.164,3.929,7.99
4.158,3.343,17.618,10.024,23.704
0.373,11.672,7.055,9.508,3.697
8.756,9.544,29.523,5.796,10.675
4.495,12.561,0.045,6.035,24.086
29.272,1.672,16.382,0.91,1.76
0.086,11.573,0.673,4.447,0.759
3.341,11.591,27.308,9.058,1.643
14.629,9.795,16.588,3.09,10.148
5.29,2.953,9.885,9.196,7.441
16.486,13.613,38.77,15.647,20.107
1.161,7.906,1.172,22.514,0.8
8.763,18.155,4.849,14.145,19.648
9.681,4.692,3.868,15.085,8.014
5.453,3.456,5.08,14.884,5.567
10.917,13.919,9.419,15.072,12.745
4.682,10.618,8.713,9.642,5.928
4.915,8.858,4.768,27.897,4.291
12.524,15.871,42.08,12.839,5.956
2.794,11.527,2.617,5.39,12.891
25.654,0.991,6.021,0.248,0.312
6.599,12.809,4.688,1.165,3.48
5.979,1.852,6.21,17.319,3.122
5.306,15.634,3.16,2.629,0.55
3.971,18.702,6.896,2.867,14.158
1.18,7.784,12.789,18.783,7.228
2.641,5.567,19.209,43.599,4.145
6.574,4.496,6.318,16.572,15.285
39.456,30.062,0.48,9.877,18.003
45.443,5.078,22.648,1.525,4.626
6.269,16.321,10.494,14.802,11.613
13.372,19.465,6.867,5.558,0.015
2.638,15.053,10.451,33.821,30.337
5.605,8.668,13.866,6.404,5.15
0.765,6.738,17.711,7.176,28.812
3.547,0.194,6.602,17.049,1.672
2.834,15.399,1.088,22.818,7.43
1.019,34.532,0.37,0.039,2.124
3.809,1.823,4.611,14.601,8.037
5.917,1.12,0.952,4.516,0.508
11.814,0.212,20.567,0.416,3.383
7.574,4.31,0.105,17.415,10.559
3.512,28.726,0.586,16.014,7.261
8.885,16.757,9.105,3.947,8.627
5.811,2.762,9.013,1.49,8.019
14.43,21.922,21.323,0.221,6.386
13.557,4.785,2.841,15.7,3.865
6.342,8.487,16.163,3.165,7.18
36.793,20.51,38.842,11.237,21.01
0.672,18.205,0.572,11.751,1.8
20.376,5.437,1.829,4.402,0.756
0.383,2.083,1.789,29.524,15.609
4.064,5.248,23.659,33.009,4.558
0.258,1.853,3.217,25.083,10.52
0.988,9.209,16.327,3.077,4.955
0.278,0.914,8.291,15.922,0.592
1.089,9.627,0.936,0.933,10.418
2.019,17.805,39.173,3.594,1.79
17.426,24.986,5.125,8.737,13.984
1.133,20.238,11.544,7.487,7.3
7.063,16.405,8.076,12.208,4.195
10.397,47.424,10.096,3.201,24.097
2.133,13.952,17.517,6.129,6.113
2.129,17.072,6.699,1.052,7.518
5.818,4.651,8.704,13.739,6.067
8.338,13.6,24.775,24.629,12.472
11.822,29.943,2.662,1.152,4.586
1.43,5.525,22.711,1.83,3.499
3.727,0.282,0.464,5.55,4.693
14.691,10.046,3.118,25.283,5.824
1.134,7.259,6.864,1.243,8.168
0.575,17.972,11.271,14.423,18.938
4.7,2.938,16.943,5.349,0.202
10.604,56.4,0.124,20.858,2.081
25.818,4.753,0.764,4.604,9.32
10.589,20.407,9.092,11.889,9.07
1.699,1.198,8.197,16.57,2.495
3.015,7.539,0.114,10.592,0.38
1.762,8.776,3.54,11.46,22.032
8.553,7.445,14.044,13.82,0.636
33.434,0.829,0.92,0.064,7.47
14.012,1.063,7.149,31.803,3.83
1.2,17.765,5.601,18.112,0.217
7.421,0.566,2.751,1.065,1.052
23.734,6.011,2.152,20.047,3.408
9.455,13.202,0.654,4.518,5.68
2.162,8.98,23.611,2.33,5.786
0.669,6.988,6.994,16.176,13.545
13.029,18.979,18.797,30.601,2.265
4.428,7.615,4.602,14.266,7.995
2.196,10.911,8.014,8.512,9.114
12.31,6.083,2.246,25.239,7.406
1.17,8.455,7.676,8.594,16.086
5.201,15.92,2.368,14.225,8.72
1.68,1.419,16.392,1.502,3.669
1.869,3.647,1.577,15.112,0.487
5.42,8.785,9.483,7.464,1.197
4.94,4.485,4.953,0.26,0.759
9.63,9.245,18.422,48.214,10.431
1.127,9.024,0.358,6.553,24.124
0.504,24.328,7.147,2.752,0.403
3.05,25.98,13.717,9.118,5.867
17.073,18.199,14.138,4.748,1.62
11.111,14.952,7.063,3.273,1.633
0.189,4.821,20.595,9.925,22.466
4.14,1.948,0.219,6.938,6.669
1.861,10.311,26.521,13.646,2.487
11.374,25.679,36.233,17.234,2.292
3.232,14.022,13.715,5.987,0.021
7.02,36.604,7.15,6.981,43.359
1.17,7.597,32.537,6.23,20.275
0.55,19.403,16.835,1.914,2.286
4.694,0.362,16.407,3.285,4.623
5.711,4.343,20.908,6.83,4.654
4.426,1.777,20.706,6.99,12.005
5.647,8.672,4.99,1.152,4.786
2.26,6.148,10.405,15.275,2.117
18.245,16.53,3.97,6.532,6.682
4.544,14.695,14.766,49.605,22.176
18.242,9.53,4.254,18.281,0.258
4.25,11.18,21.193,3.92,0.317
15.26,2.753,14.624,19.422,12.112
11.127,14.561,12.93,2.849,5.734
51.789,3.61,14.182,5.855,4.51
24.672,6.847,14.065,7.985,0.095
5.105,15.905,16.066,19.499,9.282
21.544,2.405,15.493,18.633,10.58
1.221,34.315,7.857,3.193,6.975
4.948,0.77,3.516,6.682,3.114
0.658,24.713,20.522,4.672,8.311
2.543,34.234,23.234,3.928,15.085
33.411,15.685,52.118,8.122,9.717
1.36,9.182,20.109,11.396,33.454
7.48,1.993,0.869,7.245,6.131
0.508,21.437,18.066,10.026,30.091
8.371,33.366,1.26,38.519,8.463
9.069,11.179,9.989,3.783,2.173
55.169,20.715,9.818,30.337,0.95
9.484,6.023,1.915,7.422,4.302
3.532,15.088,5.649,5.544,25.028
14.861,2.627,8.004,18.465,9.746
3.479,5.762,3.92,16.627,6.314
16.759,45.847,5.749,5.587,4.859
0.827,7.193,6.026,9.963,0.198
1.883,13.183,5.261,7.11,17.764
1.633,27.397,0.899,3.223,6.117
18.078,6.513,10.799,9.921,7.578
9.029,4.764,30.05,4.794,6.225
14.872,9.002,0.91,0.524,1.032
4.015,0.918,0.035,0.472,4.276
8.623,3.263,3.994,14.718,12.782
10.506,7.968,2.475,9.729,5.017
5.668,16.834,21.701,8.999,12.086
9.245,11.341,5.408,36.423,26.757
3.147,10.886,1.839,6.794,13.828
5.234,2.498,0.044,5.919,1.115
7.266,3.727,33.174,0.945,0.431
0.149,0.639,17.057,7.609,4.715
0.091,11.402,17.854,18.619,1.046
1.372,17.877,31.46,3.818,2.004
7.831,4.23,34.562,10.686,5.496
7.502,1.623,0.694,27.35,56.233
1.854,10.788,31.944,6.596,3.747
25.314,18.787,24.749,8.925,9.662
31.19,0.055,0.218,10.019,16.434
6.033,4.869,25.567,1.987,10.406
0.832,0.449,24.16,8.758,1.384
2.463,29.181,0.572,29.252,11.557
1.951,8.142,3.058,3.826,0.408
9.334,20.334,5.242,12.824,11.8
12.659,0.922,16.68,1.104,2.089
7.795,11.339,0.941,23.602,28.615
9.846,19.008,3.631,12.47,43.976
1.683,0.077,2.726,7.342,6.127
9.828,5.012,3774.848,14.53,56.029
3.008,22.736,2.241,23.12,0.276
17.336,27.981,3.998,4.59,0.499
2.102,0.835,37.057,9.766,4.193
6.491,37.998,0.909,21.466,12.747
1.421,0.233,2.359,12.352,18.536
0.479,3.63,9.963,10.245,16.337
5.517,1.33,13.661,5.61,3.59
6.325,24.981,5.992,5.205,26.403
3.856,12.272,7.524,5.453,9.352
20.326,17.579,2.561,17.432,4.703
10.317,4.201,6.599,1.319,1.185
11.081,31.346,17.337,10.468,13.414
26.245,5.283,29.97,7.536,3.802
3.055,7.361,2.041,3.585,4.825
23.722,2.853,5.81,7.197,4.614
27.519,24.923,5.147,22.146,2.901
7.0,10.831,2.053,1.95,18.329
1.621,3.202,18.275,18.224,7.738
12.221,18.746,8.044,29.262,20.392
10.725,21.755,0.104,2.323,10.88
2.876,6.589,14.008,13.484,15.027
12.826,23.268,7.653,11.996,11.37
1.419,4.313,4.282,21.442,3.248
7.187,23.172,14.369,7.832,30.886
12.647,2.179,12.859,17.883,2.523
4.755,13.8,2.737,17.322,0.227
3.463,12.941,1.751,0.608,11.603
2.162,3.298,8.764,12.895,16.326
5.705,6.197,3.033,3.478,0.718
3.905,20.993,11.872,12.335,2.928
8.211,9.014,7.003,13.385,15.613
12.938,8.345,27.594,6.554,4.676
6.514,3.576,14.5,17.751,10.205
28.586,4.951,14.845,11.884,3.623
10.179,32.817,10.485,3.604,19.417
21.66,3918.591,9.191,2.052,3.519
0.64,9.834,6.268,38.987,2.238
10.279,0.754,1.282,10.99,1.11
4.734,0.366,34.758,4.645,12.656
12.771,38.206,12.79,1.331,4.468
2.698,7.619,4.533,1.641,1.718
9.607,1.906,23.45,13.517,10.722
3.856,32.388,0.721,9.957,40.682
2.694,13.806,8.687,9.138,3.385
5.891,6.933,5.216,4.42,2.267
2.191,6.304,5.448,34.306,0.312
7.99,3.272,22.268,11.948,5.488
6.511,11.175,2.296,10.94,0.368
1.791,15.416,7.447,13.788,5.31
35.873,41.812,18.408,2.079,3.221
5.711,26.328,0.254,7.038,47.769
7.174,3.401,14.295,0.393,11.529
4.921,4.576,8.076,2.346,1.342
0.619,7.73,1.856,1.748,17.25
41.331,1.719,10.947,4.258,3.396
3.867,0.638,11.388,2.839,8.042
7.185,9.93,34.291,2.296,7.801
4.088,4.204,18.059,6.337,8.902
6.264,12.399,4.165,19.924,0.748
3.39,5.17,0.543,3.388,4.284
12.419,6.135,0.813,13.377,10.01
8.943,4.475,0.076,6.29,0.27
6.697,8.727,1.328,5.545,19.285
8.008,33.095,9.77,1.61,14.429
21.234,4.772,0.85,0.458,12.173
10.124,14.378,14.222,26.64,17.264
0.321,5.86,31.568,17.53,0.271
4.505,2380.737,8.209,0.243,0.299
13.103,1.759,9.142,2.416,2.707
3.646,9.106,5.933,1.733,5.505
2.588,9.344,15.164,3.148,14.651
5.3,8.497,79.549,7.05,0.524
1.817,19.1,2.404,0.499,39.157
3.044,7.376,0.261,9.763,4.149
17.083,18.108,3.301,16.167,0.134
13.675,10.671,4.049,15.759,1.168
0.857,31.345,1.009,2.597,0.577
5.005,3.491,0.119,5.713,14.048
4.296,23.434,10.773,38.902,17.815
16.315,8.767,1.082,19.553,4.063
2.826,29.796,4.264,27.18,0.747
4.018,52.15,19.401,4.742,6.728
8.722,4.589,9462.186,22.044,6.921
1.033,6.069,12.574,11.832,9.332
2.882,8.002,14.421,5.328,16.448
9.801,8.215,3.707,4.145,0.267
7.15,22.282,6.315,5.13,2.024
9.338,21.163,33.128,11.477,6.355
2.33,2.361,5.085,3.038,3.204
2.771,40.708,6.677,19.147,5.75
5.538,2.113,0.654,18.133,17.202
34.063,5.061,31.771,1.656,2.405
8.786,12.509,23.923,3.739,12.07
8.341,10.339,8.587,6.915,5.895
9.443,4.819,1.014,16.774,11.564
10.052,19.517,11.459,29.279,14.241
12.666,0.611,19.301,14.513,0.334
8.377,1.892,4.821,20.901,13.098
0.934,7.943,11.99,14.141,2.219
12.564,10.764,10.705,23.787,8.329
9.271,11.601,23.419,4.71,5.415
13.307,3.848,0.658,11.0,5.511
2.442,6.273,10.153,5.467,0.135
8.398,0.603,26.925,6.908,18.961
1.612,15.478,3.697,35.556,20.14
2.533,3.971,16.02,25.197,10.9
1.383,19.626,17.279,1.964,19.997
5.374,24.489,0.189,8.174,0.585
4.109,29.354,9.065,3.841,16.641
7.635,11.061,0.875,4.194,13.017
2.004,2950.351,3.356,11.505,2.734
19.156,2.636,22.814,1.647,12.248
7.441,24.775,1.278,38.149,0.418
13.068,0.981,8.093,7.2,4.211
25.721,25.417,6.046,22.314,0.892
1.912,14.682,17.968,21.267,13.433
2.443,14.513,13.601,19.682,8.573
2.627,1.126,5.94,1.772,1.401
24.787,25.982,52.054,2.982,1.007
1.109,18.59,12.664,11.909,2.945
16.33,3.17,24.832,0.049,5.266
3.78,10.354,12.343,6.343,13.865
1.911,36.674,1.916,35.287,18.358
14.18,22.349,11.258,20.891,7.566
4.84,2.605,2.668,8.145,4.318
14.321,5.862,6.301,14.932,2.997
20.786,2.856,0.005,5.108,1.306
14.805,25.515,6.121,7.279,1.608
22.013,4.321,1.066,19.983,12.723
3.203,6.308,26.685,14.419,13.147
0.563,11.665,1.088,4.529,9.747
0.358,17.844,16.804,5.961,26.611
2.127,5.625,5.09,20.293,14.563
11.273,2.867,21.597,25.851,23.572
0.063,0.582,6.979,5.713,37.244
7.497,24.81,34.265,2.725,18.714
7.511,21.77,15.517,30.897,10.21
0.701,4.986,3.227,23.098,1.826
16.721,7.276,9.628,14.327,0.92
8.824,14.367,9.92,6.318,14.968
8.171,2.419,30.415,0.053,7.511
7.952,1.322,4.746,13.549,0.886
2751.924,37.177,16.52,27.613,3.404
15.614,13.265,0.038,2.828,6.341
0.331,19.595,17.9,7.259,1.464
0.474,5.347,15.205,6.226,5.674
9.07,6.593,2.727,10.441,4.442
10.592,12.582,1.009,4.006,27.314
3.81,7.128,6.004,5.069,2.642
2.189,1.595,24.034,3.56,1.758
12.403,8.873,8.251,10.556,2.948
8.025,2.24,17.598,5.624,6.058
39.706,0.527,4.666,0.584,1.932
2.258,1.771,8.175,17.414,25.968
5.483,5.227,15.456,5.003,6.19
4.62,0.581,7.078,21.175,0.002
6.125,9.536,1.085,12.293,21.012
10.581,2.945,8.955,11.217,0.827
6.613,29.074,12.936,4.24,0.825
0.247,10.215,29.951,0.227,12.945
3.397,28.842,15.514,3.269,5.484
11.104,5.66,3.974,25.754,21.371
13.449,0.966,12.49,15.639,2.898
4.486,2.492,16.242,2.953,0.65
8.647,15.105,12.219,4.791,5.213
6.229,4.957,0.177,24.495,3.327
4.973,11.252,5.327,1.607,3.442
9.248,1.721,4.334,4581.518,8.476
0.928,5.543,2.126,22.336,2.627
6.263,6.91,1.228,12.358,0.67
11.783,23.588,19.567,20.986,5.85
17.176,0.275,13.758,10.159,5.924
15.721,20.398,12.894,9.381,12.136
13.513,25.357,0.326,4.042,24.501
2.534,3.398,2.899,8.768,7.885
1.378,18.887,1.143,1.523,4.42
2.138,9.702,27.428,6.798,14.154
16.125,6.96,10.807,28.498,0.892
7.715,5.736,24.646,0.248,3.235
22.779,1.297,8.563,0.262,7.109
0.2,2.335,0.513,2.674,0.866
9.367,4.522,2.068,13.984,1.367
0.262,4.157,35.644,13.731,1.117
2.927,1.703,40.304,11.887,13.52
11.518,5.377,18.165,4.563,15.764
2.421,0.049,1.256,36.815,6.403
34.927,5.775,19.516,0.468,2.931
6.633,8.53,8.638,17.211,18.237
1.331,16.228,17.839,1.248,7.459
29.731,2.55,21.933,7.141,10.838
18.845,15.372,40.126,4.048,8.005
0.835,29.766,2.575,6.307,4.366
5.719,31.944,29.252,2.531,11.912
5.667,2.322,11.408,4.712,11.459
0.526,1.163,13.361,9.457,16.331
9.104,0.505,14.044,1.796,9.483
1.241,13.347,0.92,23.88,5.708
28.507,33.501,0.374,17.772,2.34
0.925,11.393,3.479,5.726,26.735
7.591,13.666,20.823,9.835,0.389
9.219,21.568,29.382,6.081,8.018
1.849,14.976,7.135,34.842,8.087
3.607,10.966,4.522,27.117,18.676
3.068,2.168,2.977,2.624,0.3
1.533,16.084,7.79,8.581,46.535
3.699,0.773,11.463,7.24,5.449
5.238,13.976,23.121,7.978,3.424
4.828,0.671,23.976,4.943,4.8
3.586,4.384,17.876,23.359,0.824
5.201,2.458,4.092,3.693,0.913
12.367,1.212,11.364,12.174,4.797
6.893,11.43,4.041,0.759,1.856
3.37,10.765,0.298,9.251,2.125
2.673,4.711,3.032,11.627,6.385
0.202,29.02,1.863,17.548,1.74
4.375,35.356,11.684,1.418,1.9
11.448,0.873,1.985,28.647,2.088
19.54,22.881,28.701,24.683,2.37
3.84,15.951,5.162,2.568,7.509
11.218,27.608,12.856,29.949,0.238
39.824,7.773,7.897,18.892,4.836
0.966,12.799,7.259,8.64,3.813
5.758,32.584,9.513,5.212,8.602
0.139,4.79,0.724,1.554,0.282
3.023,9.856,21.016,12.983,19.174
7.149,0.098,28.926,26.553,5.054
22.327,0.138,10.667,8.421,4.679
9.075,26.517,4.562,3.765,3.003
15.385,2.097,8.506,18.251,2.596
0.454,20.16,0.336,1.676,15.765
5.952,1.801,26.372,40.82,2.027
0.659,5.815,7.042,1.965,13.177
7.831,0.685,18.909,9.105,12.694
25.57,1.706,36.679,3.494,6.36
6.134,16.446,3.302,13.116,21.444
13.092,9.642,7.417,8.146,3.186
2.782,13.826,12.612,0.458,17.655
30.129,5.009,26.472,14.666,23.667
2.915,10.635,2.187,2.258,2.914
10.937,1.68,30.033,6.633,15.411
1.149,6.427,0.926,0.159,9.946
3.688,1.01,5.903,19.327,11.651
2.471,1.79,5.089,7.746,14.023
12.85,6.771,41.793,2.324,5.803
0.191,4.389,5.386,16.25,6.419
1.503,4.068,19.909,4.893,5.117
2.377,28.484,1.282,11.467,6.883
6.44,21.7,27.588,0.162,0.619
2.608,18.68,1.735,18.537,16.322
2.87,1.782,9.893,8.734,3.158
9.27,4.729,26.124,0.27,4.678
3.925,25.91,3.687,35.469,0.525
18.691,5.108,0.181,13.299,1.019
23.858,25.319,2.043,3.923,3.726
9.216,33.877,9.74,13.877,12.901
8.469,8.84,11.564,11.249,19.213
18.805,14.919,0.437,20.879,3.777
2.199,12.341,39.737,16.499,11.923
30.081,0.109,4.502,21.786,2.843
2.885,1.965,17.028,1.374,6.966
13.561,18.125,17.381,14.001,13.436
10.858,5.095,16.657,6.898,1.821
27.006,15.703,22.035,19.459,8.04
6.633,6.191,9.177,10.133,5.004
5.003,5.519,9.066,45.287,5.813
2.409,0.028,3.52,9.971,0.491
9.38,1.058,4.08,13.902,0.464
4.731,28.28,11.539,7.835,25.942
19.724,0.514,4.887,22.418,1.48
1.724,25.742,2.868,11.897,9.524
3.033,10.66,4.153,9.286,6.053
4.184,4.765,15.141,2.89,7.357
18.755,53.46,11.402,21.138,1.201
9.169,23.89,4.947,21.413,0.179
9.494,33.832,8.397,8.002,7.404
29.932,1.1,5.672,7.169,2.66
0.428,5.583,13.904,9.62,1.901
9.238,12.216,1.184,14.311,24.15
3.767,10.874,19.564,9.568,10.557
3.266,0.962,31.491,2.364,8.493
13.12,2.922,18.27,15.628,4.123
1.485,3.147,2.127,6.062,14.989
32.168,6.016,5.875,3.911,3.523
10.023,4.845,6.716,2.218,0.349
36.09,8.14,14.066,2.13,2.936
7.174,23.945,13.853,4.588,7.13
0.999,5.8,9.694,12.555,33.295
16.803,9.706,0.454,5.992,0.656
7.229,14.188,22.038,41.273,3.903
11.604,4.29,19.134,12.867,0.673
19.05,2.211,3.269,6.086,1.835
5.377,2424.931,23.392,2.729,16.015
5.184,8.364,7.977,30.759,1.897
24.35,53.649,16.766,24.101,20.862
11.041,26.66,3.073,2.083,20.903
9.02,12.516,30.019,12.402,9.772
9.278,21.67,22.442,1.061,35.53
7.695,13.238,2.014,2.836,7.249
31.394,20.274,3.809,45.306,0.123
17.512,3.183,0.645,12.832,10.928
3.056,15.242,0.454,24.888,8.854
4.314,6.285,6.279,7.167,8.575
4.163,8.763,39.58,4.773,8.032
37.852,31.202,0.262,5.647,3.965
12.776,0.119,7.659,13.818,0.78
